time,Temp_DE,Temp_DK,Temp_SE,Temp_NO
2015-09-30 21:00:00+00:00,6.787,10.267,10.412,8.843
2015-09-30 22:00:00+00:00,6.171,10.158,10.441,8.552
2015-09-30 23:00:00+00:00,5.608,10.105,10.405,8.375
2015-10-01 00:00:00+00:00,5.115,9.869,10.248,8.149
2015-10-01 01:00:00+00:00,4.667,9.603,10.181,8.036
2015-10-01 02:00:00+00:00,4.276,9.577,10.055,7.915
2015-10-01 03:00:00+00:00,3.916,9.633,9.942,7.801
2015-10-01 04:00:00+00:00,3.559,9.583,9.827,7.801
2015-10-01 05:00:00+00:00,3.312,9.711,9.852,7.817
2015-10-01 06:00:00+00:00,5.065,10.859,10.377,8.368
2015-10-01 07:00:00+00:00,7.47,12.052,11.239,9.223
2015-10-01 08:00:00+00:00,10.501,13.082,12.381,10.185
2015-10-01 09:00:00+00:00,13.039,13.904,13.317,11.031
2015-10-01 10:00:00+00:00,14.473,14.582,13.924,11.553
2015-10-01 11:00:00+00:00,15.512,15.083,14.315,12.143
2015-10-01 12:00:00+00:00,16.205,15.336,14.529,12.504
2015-10-01 13:00:00+00:00,16.509,15.323,14.464,12.494
2015-10-01 14:00:00+00:00,16.358,14.997,14.043,12.13
2015-10-01 15:00:00+00:00,15.549,14.404,13.331,11.473
2015-10-01 16:00:00+00:00,12.804,13.3,12.362,10.587
2015-10-01 17:00:00+00:00,9.951,12.056,11.714,9.853
2015-10-01 18:00:00+00:00,9.049,11.49,11.353,9.466
2015-10-01 19:00:00+00:00,8.284,11.1,11.141,9.143
2015-10-01 20:00:00+00:00,7.556,10.772,10.994,8.809
2015-10-01 21:00:00+00:00,6.891,10.553,10.911,8.534
2015-10-01 22:00:00+00:00,6.325,10.338,10.777,8.264
2015-10-01 23:00:00+00:00,5.802,10.202,10.593,8.022
2015-10-02 00:00:00+00:00,5.324,10.125,10.416,7.859
2015-10-02 01:00:00+00:00,4.844,10.034,10.221,7.735
2015-10-02 02:00:00+00:00,4.396,9.972,10.017,7.603
2015-10-02 03:00:00+00:00,3.993,9.871,9.812,7.536
2015-10-02 04:00:00+00:00,3.625,9.753,9.658,7.399
2015-10-02 05:00:00+00:00,3.406,9.654,9.598,7.327
2015-10-02 06:00:00+00:00,5.205,10.568,10.17,7.889
2015-10-02 07:00:00+00:00,7.704,11.804,11.287,8.713
2015-10-02 08:00:00+00:00,10.607,12.89,12.55,9.669
2015-10-02 09:00:00+00:00,13.706,14.1,13.62,10.522
2015-10-02 10:00:00+00:00,15.757,15.196,14.444,11.179
2015-10-02 11:00:00+00:00,17.199,15.928,14.966,11.612
2015-10-02 12:00:00+00:00,18.164,16.359,15.216,11.825
2015-10-02 13:00:00+00:00,18.624,16.419,15.173,11.816
2015-10-02 14:00:00+00:00,18.517,16.099,14.828,11.544
2015-10-02 15:00:00+00:00,17.518,15.3,14.126,10.942
2015-10-02 16:00:00+00:00,14.345,13.476,13.053,9.965
2015-10-02 17:00:00+00:00,11.601,11.76,12.192,8.935
2015-10-02 18:00:00+00:00,10.733,11.052,11.592,8.364
2015-10-02 19:00:00+00:00,9.989,10.455,11.06,7.88
2015-10-02 20:00:00+00:00,9.259,9.931,10.473,7.409
2015-10-02 21:00:00+00:00,8.595,9.535,9.832,6.968
2015-10-02 22:00:00+00:00,8.052,9.272,9.192,6.613
2015-10-02 23:00:00+00:00,7.602,9.059,8.754,6.271
2015-10-03 00:00:00+00:00,7.225,8.93,8.301,6.0
2015-10-03 01:00:00+00:00,6.881,8.845,7.868,5.769
2015-10-03 02:00:00+00:00,6.585,8.847,7.516,5.528
2015-10-03 03:00:00+00:00,6.384,8.829,7.196,5.209
2015-10-03 04:00:00+00:00,6.236,8.705,7.016,4.849
2015-10-03 05:00:00+00:00,6.158,8.616,7.096,4.548
2015-10-03 06:00:00+00:00,7.963,9.353,8.143,5.224
2015-10-03 07:00:00+00:00,10.16,10.756,9.346,6.743
2015-10-03 08:00:00+00:00,12.727,11.461,10.847,7.926
2015-10-03 09:00:00+00:00,15.276,12.187,12.015,9.322
2015-10-03 10:00:00+00:00,17.0,12.948,12.801,10.112
2015-10-03 11:00:00+00:00,18.14,13.65,13.243,10.487
2015-10-03 12:00:00+00:00,18.845,14.171,13.357,10.591
2015-10-03 13:00:00+00:00,19.133,14.421,13.18,10.412
2015-10-03 14:00:00+00:00,18.998,14.327,12.643,9.975
2015-10-03 15:00:00+00:00,18.114,13.776,11.497,9.154
2015-10-03 16:00:00+00:00,15.878,12.027,10.225,7.943
2015-10-03 17:00:00+00:00,14.406,10.805,9.883,7.243
2015-10-03 18:00:00+00:00,13.733,10.366,9.627,7.011
2015-10-03 19:00:00+00:00,13.052,10.061,9.437,6.817
2015-10-03 20:00:00+00:00,12.36,9.937,9.365,6.737
2015-10-03 21:00:00+00:00,11.644,9.877,9.322,6.758
2015-10-03 22:00:00+00:00,11.051,9.907,9.312,6.776
2015-10-03 23:00:00+00:00,10.518,9.997,9.262,6.717
2015-10-04 00:00:00+00:00,10.001,10.115,9.103,6.643
2015-10-04 01:00:00+00:00,9.579,10.258,9.03,6.462
2015-10-04 02:00:00+00:00,9.258,10.398,9.003,6.255
2015-10-04 03:00:00+00:00,9.005,10.486,8.9,6.178
2015-10-04 04:00:00+00:00,8.773,10.464,8.799,6.068
2015-10-04 05:00:00+00:00,8.637,10.459,8.821,5.969
2015-10-04 06:00:00+00:00,9.656,10.872,9.365,6.133
2015-10-04 07:00:00+00:00,11.182,11.912,9.958,6.857
2015-10-04 08:00:00+00:00,12.791,12.781,10.487,7.886
2015-10-04 09:00:00+00:00,14.512,13.67,11.095,9.097
2015-10-04 10:00:00+00:00,15.753,14.33,11.864,10.041
2015-10-04 11:00:00+00:00,16.504,14.81,12.547,10.688
2015-10-04 12:00:00+00:00,16.838,15.015,12.894,11.021
2015-10-04 13:00:00+00:00,16.827,15.001,12.886,11.09
2015-10-04 14:00:00+00:00,16.502,14.725,12.496,10.888
2015-10-04 15:00:00+00:00,15.71,14.191,11.536,10.215
2015-10-04 16:00:00+00:00,13.876,12.907,10.233,9.091
2015-10-04 17:00:00+00:00,12.148,12.018,9.464,8.205
2015-10-04 18:00:00+00:00,11.257,11.573,8.919,7.538
2015-10-04 19:00:00+00:00,10.489,11.256,8.47,6.88
2015-10-04 20:00:00+00:00,9.892,11.048,8.147,6.259
2015-10-04 21:00:00+00:00,9.412,10.867,7.934,5.724
2015-10-04 22:00:00+00:00,9.007,10.629,7.757,5.221
2015-10-04 23:00:00+00:00,8.717,10.409,7.589,4.8
2015-10-05 00:00:00+00:00,8.492,10.284,7.4,4.472
2015-10-05 01:00:00+00:00,8.288,10.109,7.34,4.216
2015-10-05 02:00:00+00:00,8.094,9.925,7.165,4.123
2015-10-05 03:00:00+00:00,7.871,9.732,6.935,4.053
2015-10-05 04:00:00+00:00,7.606,9.635,6.749,3.981
2015-10-05 05:00:00+00:00,7.4,9.51,6.648,4.081
2015-10-05 06:00:00+00:00,8.544,9.906,7.075,4.605
2015-10-05 07:00:00+00:00,10.396,11.25,7.959,5.721
2015-10-05 08:00:00+00:00,12.666,12.316,9.179,6.81
2015-10-05 09:00:00+00:00,15.061,13.479,10.348,7.957
2015-10-05 10:00:00+00:00,16.812,14.288,11.305,9.002
2015-10-05 11:00:00+00:00,17.951,14.849,11.984,9.758
2015-10-05 12:00:00+00:00,18.573,15.138,12.305,10.266
2015-10-05 13:00:00+00:00,18.691,15.191,12.248,10.488
2015-10-05 14:00:00+00:00,18.311,14.965,11.768,10.328
2015-10-05 15:00:00+00:00,17.165,14.312,10.624,9.642
2015-10-05 16:00:00+00:00,14.885,12.991,8.906,8.35
2015-10-05 17:00:00+00:00,13.621,12.221,8.23,7.682
2015-10-05 18:00:00+00:00,13.34,11.917,7.745,7.429
2015-10-05 19:00:00+00:00,13.005,11.719,7.384,7.171
2015-10-05 20:00:00+00:00,12.606,11.702,7.098,6.932
2015-10-05 21:00:00+00:00,12.283,11.767,6.791,6.844
2015-10-05 22:00:00+00:00,12.089,11.871,6.512,6.735
2015-10-05 23:00:00+00:00,11.918,11.973,6.353,6.682
2015-10-06 00:00:00+00:00,11.833,12.054,6.0,6.61
2015-10-06 01:00:00+00:00,11.808,12.078,5.813,6.476
2015-10-06 02:00:00+00:00,11.828,12.142,5.583,6.308
2015-10-06 03:00:00+00:00,11.813,12.222,5.323,6.124
2015-10-06 04:00:00+00:00,11.766,12.258,5.393,5.925
2015-10-06 05:00:00+00:00,11.657,12.275,5.592,5.704
2015-10-06 06:00:00+00:00,12.167,12.452,6.438,5.66
2015-10-06 07:00:00+00:00,13.238,12.888,7.419,5.945
2015-10-06 08:00:00+00:00,14.556,13.391,8.501,6.495
2015-10-06 09:00:00+00:00,16.015,13.798,9.344,7.159
2015-10-06 10:00:00+00:00,17.237,14.058,9.91,7.814
2015-10-06 11:00:00+00:00,17.973,14.081,10.205,8.353
2015-10-06 12:00:00+00:00,18.263,13.966,10.246,8.671
2015-10-06 13:00:00+00:00,18.238,13.737,10.019,8.685
2015-10-06 14:00:00+00:00,17.791,13.351,9.487,8.358
2015-10-06 15:00:00+00:00,16.94,12.831,8.444,7.699
2015-10-06 16:00:00+00:00,15.774,12.271,6.935,6.888
2015-10-06 17:00:00+00:00,14.983,11.842,6.369,6.326
2015-10-06 18:00:00+00:00,14.649,11.582,5.905,6.018
2015-10-06 19:00:00+00:00,14.284,11.463,5.605,5.807
2015-10-06 20:00:00+00:00,13.886,11.46,5.392,5.63
2015-10-06 21:00:00+00:00,13.531,11.541,5.332,5.365
2015-10-06 22:00:00+00:00,13.227,11.622,5.324,5.054
2015-10-06 23:00:00+00:00,12.964,11.629,5.338,4.777
2015-10-07 00:00:00+00:00,12.722,11.537,5.235,4.533
2015-10-07 01:00:00+00:00,12.493,11.396,5.098,4.372
2015-10-07 02:00:00+00:00,12.295,11.277,5.052,4.243
2015-10-07 03:00:00+00:00,12.137,11.174,5.023,4.197
2015-10-07 04:00:00+00:00,11.997,11.08,4.935,4.216
2015-10-07 05:00:00+00:00,11.841,10.997,4.868,4.228
2015-10-07 06:00:00+00:00,12.227,10.996,5.754,4.346
2015-10-07 07:00:00+00:00,13.089,11.131,6.712,4.77
2015-10-07 08:00:00+00:00,14.049,11.295,7.579,5.347
2015-10-07 09:00:00+00:00,15.019,11.405,8.288,5.983
2015-10-07 10:00:00+00:00,15.862,11.538,8.767,6.63
2015-10-07 11:00:00+00:00,16.401,11.733,9.034,7.232
2015-10-07 12:00:00+00:00,16.638,11.911,9.083,7.655
2015-10-07 13:00:00+00:00,16.546,11.981,8.943,7.839
2015-10-07 14:00:00+00:00,16.112,11.957,8.564,7.671
2015-10-07 15:00:00+00:00,15.297,11.769,7.735,7.129
2015-10-07 16:00:00+00:00,14.022,11.426,6.631,6.378
2015-10-07 17:00:00+00:00,12.889,11.219,6.266,5.88
2015-10-07 18:00:00+00:00,12.368,11.174,6.074,5.606
2015-10-07 19:00:00+00:00,11.904,11.179,5.89,5.427
2015-10-07 20:00:00+00:00,11.451,11.173,5.687,5.277
2015-10-07 21:00:00+00:00,11.055,11.151,5.532,5.109
2015-10-07 22:00:00+00:00,10.715,11.057,5.327,4.864
2015-10-07 23:00:00+00:00,10.419,10.858,5.149,4.607
2015-10-08 00:00:00+00:00,10.178,10.605,5.0,4.368
2015-10-08 01:00:00+00:00,9.974,10.355,4.96,4.176
2015-10-08 02:00:00+00:00,9.818,10.143,4.888,4.027
2015-10-08 03:00:00+00:00,9.684,9.97,4.729,4.01
2015-10-08 04:00:00+00:00,9.528,9.853,4.555,4.062
2015-10-08 05:00:00+00:00,9.367,9.769,4.504,4.106
2015-10-08 06:00:00+00:00,9.632,9.824,5.318,4.262
2015-10-08 07:00:00+00:00,10.384,10.089,6.51,4.729
2015-10-08 08:00:00+00:00,11.554,10.42,7.584,5.35
2015-10-08 09:00:00+00:00,12.666,10.704,8.4,6.003
2015-10-08 10:00:00+00:00,13.591,10.927,8.953,6.643
2015-10-08 11:00:00+00:00,14.253,11.082,9.263,7.19
2015-10-08 12:00:00+00:00,14.612,11.144,9.362,7.558
2015-10-08 13:00:00+00:00,14.656,11.095,9.213,7.701
2015-10-08 14:00:00+00:00,14.387,10.92,8.748,7.553
2015-10-08 15:00:00+00:00,13.758,10.629,7.581,7.035
2015-10-08 16:00:00+00:00,12.444,10.254,6.306,6.199
2015-10-08 17:00:00+00:00,11.393,10.028,5.854,5.734
2015-10-08 18:00:00+00:00,10.964,9.944,5.458,5.484
2015-10-08 19:00:00+00:00,10.581,9.919,5.147,5.231
2015-10-08 20:00:00+00:00,10.213,9.939,4.891,5.048
2015-10-08 21:00:00+00:00,9.875,9.958,4.677,4.876
2015-10-08 22:00:00+00:00,9.58,9.957,4.475,4.69
2015-10-08 23:00:00+00:00,9.301,9.946,4.291,4.565
2015-10-09 00:00:00+00:00,9.036,9.942,4.112,4.501
2015-10-09 01:00:00+00:00,8.801,9.947,3.944,4.443
2015-10-09 02:00:00+00:00,8.581,9.935,3.794,4.413
2015-10-09 03:00:00+00:00,8.397,9.912,3.62,4.419
2015-10-09 04:00:00+00:00,8.268,9.885,3.474,4.458
2015-10-09 05:00:00+00:00,8.171,9.856,3.373,4.434
2015-10-09 06:00:00+00:00,8.665,9.978,4.203,4.556
2015-10-09 07:00:00+00:00,9.843,10.313,5.439,5.061
2015-10-09 08:00:00+00:00,11.222,10.641,6.4,5.713
2015-10-09 09:00:00+00:00,12.508,10.951,7.288,6.354
2015-10-09 10:00:00+00:00,13.441,11.185,7.962,6.901
2015-10-09 11:00:00+00:00,14.087,11.34,8.368,7.303
2015-10-09 12:00:00+00:00,14.454,11.431,8.518,7.513
2015-10-09 13:00:00+00:00,14.508,11.392,8.41,7.497
2015-10-09 14:00:00+00:00,14.195,11.177,8.004,7.246
2015-10-09 15:00:00+00:00,13.47,10.696,6.804,6.709
2015-10-09 16:00:00+00:00,11.857,9.943,5.552,5.929
2015-10-09 17:00:00+00:00,10.569,9.545,5.084,5.568
2015-10-09 18:00:00+00:00,10.036,9.345,4.812,5.417
2015-10-09 19:00:00+00:00,9.533,9.148,4.647,5.251
2015-10-09 20:00:00+00:00,9.012,8.947,4.558,5.097
2015-10-09 21:00:00+00:00,8.512,8.74,4.496,4.945
2015-10-09 22:00:00+00:00,8.009,8.542,4.366,4.81
2015-10-09 23:00:00+00:00,7.507,8.346,4.186,4.71
2015-10-10 00:00:00+00:00,7.065,8.16,3.973,4.622
2015-10-10 01:00:00+00:00,6.66,7.94,3.731,4.591
2015-10-10 02:00:00+00:00,6.329,7.69,3.492,4.585
2015-10-10 03:00:00+00:00,6.04,7.469,3.293,4.636
2015-10-10 04:00:00+00:00,5.747,7.257,3.114,4.695
2015-10-10 05:00:00+00:00,5.479,7.092,3.035,4.733
2015-10-10 06:00:00+00:00,5.881,7.588,3.828,4.852
2015-10-10 07:00:00+00:00,7.143,9.015,5.276,5.555
2015-10-10 08:00:00+00:00,8.941,9.888,6.561,6.563
2015-10-10 09:00:00+00:00,10.685,10.448,7.796,7.388
2015-10-10 10:00:00+00:00,11.956,10.798,8.624,8.182
2015-10-10 11:00:00+00:00,12.764,11.025,8.947,8.698
2015-10-10 12:00:00+00:00,13.191,11.095,8.993,9.001
2015-10-10 13:00:00+00:00,13.224,10.978,8.846,9.029
2015-10-10 14:00:00+00:00,12.833,10.643,8.455,8.787
2015-10-10 15:00:00+00:00,11.918,9.924,7.469,8.074
2015-10-10 16:00:00+00:00,9.803,8.367,6.436,7.06
2015-10-10 17:00:00+00:00,8.199,7.582,5.907,6.609
2015-10-10 18:00:00+00:00,7.438,7.282,5.496,6.414
2015-10-10 19:00:00+00:00,6.605,6.993,5.107,6.265
2015-10-10 20:00:00+00:00,5.784,6.741,4.805,6.107
2015-10-10 21:00:00+00:00,5.057,6.574,4.592,5.929
2015-10-10 22:00:00+00:00,4.428,6.502,4.431,5.736
2015-10-10 23:00:00+00:00,3.853,6.492,4.26,5.514
2015-10-11 00:00:00+00:00,3.333,6.517,4.1,5.316
2015-10-11 01:00:00+00:00,2.862,6.547,3.929,5.146
2015-10-11 02:00:00+00:00,2.471,6.545,3.782,5.008
2015-10-11 03:00:00+00:00,2.129,6.496,3.615,4.914
2015-10-11 04:00:00+00:00,1.77,6.352,3.481,4.849
2015-10-11 05:00:00+00:00,1.44,6.204,3.398,4.748
2015-10-11 06:00:00+00:00,1.857,6.784,4.098,4.863
2015-10-11 07:00:00+00:00,3.544,8.368,5.628,5.614
2015-10-11 08:00:00+00:00,6.105,9.514,7.059,6.592
2015-10-11 09:00:00+00:00,8.347,10.337,8.293,7.544
2015-10-11 10:00:00+00:00,9.99,10.802,9.085,8.267
2015-10-11 11:00:00+00:00,11.167,11.036,9.471,8.655
2015-10-11 12:00:00+00:00,11.86,11.111,9.595,8.805
2015-10-11 13:00:00+00:00,12.044,11.025,9.463,8.72
2015-10-11 14:00:00+00:00,11.685,10.752,8.99,8.434
2015-10-11 15:00:00+00:00,10.673,10.124,7.839,7.819
2015-10-11 16:00:00+00:00,8.08,8.82,6.587,6.972
2015-10-11 17:00:00+00:00,5.991,8.311,5.97,6.519
2015-10-11 18:00:00+00:00,5.118,8.167,5.44,6.249
2015-10-11 19:00:00+00:00,4.182,8.053,4.987,6.04
2015-10-11 20:00:00+00:00,3.292,7.942,4.613,5.86
2015-10-11 21:00:00+00:00,2.521,7.803,4.343,5.64
2015-10-11 22:00:00+00:00,1.836,7.683,4.15,5.428
2015-10-11 23:00:00+00:00,1.227,7.587,4.048,5.236
2015-10-12 00:00:00+00:00,0.695,7.48,3.963,5.045
2015-10-12 01:00:00+00:00,0.195,7.288,3.943,4.887
2015-10-12 02:00:00+00:00,-0.294,7.173,3.832,4.848
2015-10-12 03:00:00+00:00,-0.758,6.934,3.821,4.843
2015-10-12 04:00:00+00:00,-1.126,6.829,3.897,4.838
2015-10-12 05:00:00+00:00,-1.436,6.856,3.937,4.745
2015-10-12 06:00:00+00:00,-0.685,7.228,4.404,4.737
2015-10-12 07:00:00+00:00,1.286,8.46,5.353,5.486
2015-10-12 08:00:00+00:00,4.215,9.157,6.516,6.281
2015-10-12 09:00:00+00:00,6.955,9.679,7.805,6.952
2015-10-12 10:00:00+00:00,8.743,9.984,8.627,7.544
2015-10-12 11:00:00+00:00,9.93,10.07,9.032,7.976
2015-10-12 12:00:00+00:00,10.601,10.044,9.144,8.204
2015-10-12 13:00:00+00:00,10.722,9.834,9.018,8.144
2015-10-12 14:00:00+00:00,10.304,9.469,8.462,7.842
2015-10-12 15:00:00+00:00,9.123,8.884,7.196,7.102
2015-10-12 16:00:00+00:00,6.68,7.976,6.1,6.001
2015-10-12 17:00:00+00:00,5.495,7.537,5.751,5.59
2015-10-12 18:00:00+00:00,4.914,7.333,5.413,5.324
2015-10-12 19:00:00+00:00,4.259,7.214,5.176,5.103
2015-10-12 20:00:00+00:00,3.687,7.078,4.972,4.872
2015-10-12 21:00:00+00:00,3.215,6.95,4.857,4.692
2015-10-12 22:00:00+00:00,2.8,6.858,4.855,4.565
2015-10-12 23:00:00+00:00,2.448,6.792,4.859,4.445
2015-10-13 00:00:00+00:00,2.148,6.647,4.858,4.323
2015-10-13 01:00:00+00:00,1.807,6.555,4.989,4.209
2015-10-13 02:00:00+00:00,1.446,6.497,5.045,3.992
2015-10-13 03:00:00+00:00,1.125,6.548,4.965,3.754
2015-10-13 04:00:00+00:00,0.885,6.507,4.819,3.609
2015-10-13 05:00:00+00:00,0.774,6.429,4.739,3.534
2015-10-13 06:00:00+00:00,1.45,6.59,4.971,3.576
2015-10-13 07:00:00+00:00,3.155,7.265,5.744,4.302
2015-10-13 08:00:00+00:00,5.272,7.717,6.476,5.263
2015-10-13 09:00:00+00:00,7.008,8.122,7.273,6.317
2015-10-13 10:00:00+00:00,8.235,8.477,7.986,7.402
2015-10-13 11:00:00+00:00,9.092,8.715,8.479,7.996
2015-10-13 12:00:00+00:00,9.468,8.767,8.73,8.297
2015-10-13 13:00:00+00:00,9.357,8.688,8.73,8.341
2015-10-13 14:00:00+00:00,8.8,8.488,8.361,8.114
2015-10-13 15:00:00+00:00,7.899,8.232,7.6,7.232
2015-10-13 16:00:00+00:00,6.358,7.915,6.907,6.107
2015-10-13 17:00:00+00:00,5.299,7.792,6.564,5.562
2015-10-13 18:00:00+00:00,4.605,7.745,6.285,5.168
2015-10-13 19:00:00+00:00,3.899,7.712,6.07,4.757
2015-10-13 20:00:00+00:00,3.244,7.688,5.914,4.351
2015-10-13 21:00:00+00:00,2.798,7.643,5.782,4.041
2015-10-13 22:00:00+00:00,2.507,7.636,5.635,3.777
2015-10-13 23:00:00+00:00,2.234,7.681,5.499,3.501
2015-10-14 00:00:00+00:00,1.959,7.709,5.373,3.216
2015-10-14 01:00:00+00:00,1.811,7.759,5.167,2.903
2015-10-14 02:00:00+00:00,1.745,7.8,4.905,2.583
2015-10-14 03:00:00+00:00,1.7,7.772,4.672,2.32
2015-10-14 04:00:00+00:00,1.654,7.744,4.533,2.146
2015-10-14 05:00:00+00:00,1.608,7.71,4.466,2.147
2015-10-14 06:00:00+00:00,1.776,7.886,4.781,2.431
2015-10-14 07:00:00+00:00,2.389,8.45,5.694,3.495
2015-10-14 08:00:00+00:00,3.107,9.057,6.821,4.707
2015-10-14 09:00:00+00:00,3.799,9.648,8.336,6.023
2015-10-14 10:00:00+00:00,4.476,10.162,9.587,7.287
2015-10-14 11:00:00+00:00,5.045,10.516,10.244,8.14
2015-10-14 12:00:00+00:00,5.453,10.663,10.459,8.586
2015-10-14 13:00:00+00:00,5.629,10.624,10.338,8.648
2015-10-14 14:00:00+00:00,5.541,10.407,9.805,8.328
2015-10-14 15:00:00+00:00,5.182,9.923,8.702,7.29
2015-10-14 16:00:00+00:00,4.167,9.113,7.412,6.148
2015-10-14 17:00:00+00:00,3.282,8.741,6.746,5.389
2015-10-14 18:00:00+00:00,2.88,8.518,6.104,4.8
2015-10-14 19:00:00+00:00,2.53,8.391,5.618,4.293
2015-10-14 20:00:00+00:00,2.232,8.319,5.299,3.874
2015-10-14 21:00:00+00:00,2.084,8.303,5.078,3.598
2015-10-14 22:00:00+00:00,2.058,8.322,4.976,3.478
2015-10-14 23:00:00+00:00,2.037,8.285,4.865,3.416
2015-10-15 00:00:00+00:00,2.037,8.181,4.658,3.296
2015-10-15 01:00:00+00:00,2.023,8.057,4.46,3.151
2015-10-15 02:00:00+00:00,2.005,7.922,4.33,3.101
2015-10-15 03:00:00+00:00,1.996,7.905,4.183,3.167
2015-10-15 04:00:00+00:00,2.075,7.824,4.02,3.181
2015-10-15 05:00:00+00:00,2.164,7.664,3.958,3.162
2015-10-15 06:00:00+00:00,2.339,7.785,4.421,3.222
2015-10-15 07:00:00+00:00,2.832,8.542,5.635,3.858
2015-10-15 08:00:00+00:00,3.478,9.534,6.945,4.859
2015-10-15 09:00:00+00:00,4.137,10.558,8.329,5.895
2015-10-15 10:00:00+00:00,4.822,11.254,9.421,7.095
2015-10-15 11:00:00+00:00,5.461,11.607,10.068,7.907
2015-10-15 12:00:00+00:00,5.841,11.725,10.273,8.258
2015-10-15 13:00:00+00:00,5.985,11.581,10.074,8.212
2015-10-15 14:00:00+00:00,5.92,11.206,9.22,7.709
2015-10-15 15:00:00+00:00,5.598,10.603,7.469,6.435
2015-10-15 16:00:00+00:00,4.948,9.889,6.254,5.371
2015-10-15 17:00:00+00:00,4.5,9.457,5.884,5.048
2015-10-15 18:00:00+00:00,4.293,9.162,5.53,4.895
2015-10-15 19:00:00+00:00,4.102,8.878,5.187,4.67
2015-10-15 20:00:00+00:00,3.94,8.52,4.885,4.411
2015-10-15 21:00:00+00:00,3.869,8.313,4.682,4.131
2015-10-15 22:00:00+00:00,3.801,8.187,4.649,3.866
2015-10-15 23:00:00+00:00,3.746,8.131,4.708,3.507
2015-10-16 00:00:00+00:00,3.696,8.054,4.802,3.143
2015-10-16 01:00:00+00:00,3.631,7.988,4.811,2.957
2015-10-16 02:00:00+00:00,3.608,7.973,4.748,2.935
2015-10-16 03:00:00+00:00,3.618,7.952,4.608,2.938
2015-10-16 04:00:00+00:00,3.623,7.877,4.511,2.923
2015-10-16 05:00:00+00:00,3.609,7.844,4.435,2.882
2015-10-16 06:00:00+00:00,3.773,7.96,4.64,2.776
2015-10-16 07:00:00+00:00,4.35,8.475,5.488,3.135
2015-10-16 08:00:00+00:00,4.946,9.153,6.628,4.028
2015-10-16 09:00:00+00:00,5.553,9.878,7.733,4.786
2015-10-16 10:00:00+00:00,6.071,10.45,8.774,5.566
2015-10-16 11:00:00+00:00,6.475,10.738,9.528,6.402
2015-10-16 12:00:00+00:00,6.714,10.796,9.903,7.135
2015-10-16 13:00:00+00:00,6.767,10.629,9.851,7.432
2015-10-16 14:00:00+00:00,6.631,10.32,9.099,7.155
2015-10-16 15:00:00+00:00,6.249,9.874,7.612,5.872
2015-10-16 16:00:00+00:00,5.398,9.41,6.45,4.354
2015-10-16 17:00:00+00:00,4.904,9.207,5.884,3.757
2015-10-16 18:00:00+00:00,4.639,9.099,5.537,3.391
2015-10-16 19:00:00+00:00,4.38,9.04,5.304,3.204
2015-10-16 20:00:00+00:00,4.149,9.029,5.23,3.091
2015-10-16 21:00:00+00:00,3.952,9.058,5.268,2.865
2015-10-16 22:00:00+00:00,3.758,9.081,5.397,2.978
2015-10-16 23:00:00+00:00,3.573,9.082,5.452,3.045
2015-10-17 00:00:00+00:00,3.403,9.068,5.399,3.018
2015-10-17 01:00:00+00:00,3.249,9.091,5.299,2.966
2015-10-17 02:00:00+00:00,3.122,9.168,5.172,2.862
2015-10-17 03:00:00+00:00,3.023,9.247,4.984,2.763
2015-10-17 04:00:00+00:00,2.909,9.286,4.689,2.644
2015-10-17 05:00:00+00:00,2.786,9.313,4.526,2.578
2015-10-17 06:00:00+00:00,3.061,9.422,4.685,2.567
2015-10-17 07:00:00+00:00,4.316,9.743,5.328,3.522
2015-10-17 08:00:00+00:00,5.536,10.108,5.803,4.799
2015-10-17 09:00:00+00:00,6.67,10.483,6.501,5.969
2015-10-17 10:00:00+00:00,7.577,10.827,7.392,7.155
2015-10-17 11:00:00+00:00,8.281,11.055,8.181,8.103
2015-10-17 12:00:00+00:00,8.721,11.151,8.693,8.644
2015-10-17 13:00:00+00:00,8.837,11.112,8.885,8.731
2015-10-17 14:00:00+00:00,8.628,10.94,8.415,8.222
2015-10-17 15:00:00+00:00,7.964,10.646,7.162,6.639
2015-10-17 16:00:00+00:00,6.567,10.236,6.036,5.175
2015-10-17 17:00:00+00:00,5.793,10.066,5.578,4.679
2015-10-17 18:00:00+00:00,5.292,9.957,5.297,4.359
2015-10-17 19:00:00+00:00,4.871,9.861,5.211,4.128
2015-10-17 20:00:00+00:00,4.543,9.789,5.198,3.958
2015-10-17 21:00:00+00:00,4.319,9.708,5.386,3.803
2015-10-17 22:00:00+00:00,4.174,9.585,5.478,3.646
2015-10-17 23:00:00+00:00,4.016,9.493,5.447,3.57
2015-10-18 00:00:00+00:00,3.827,9.421,5.394,3.444
2015-10-18 01:00:00+00:00,3.678,9.305,5.341,3.548
2015-10-18 02:00:00+00:00,3.538,9.169,5.294,3.621
2015-10-18 03:00:00+00:00,3.444,8.98,5.258,3.69
2015-10-18 04:00:00+00:00,3.368,8.777,5.117,3.64
2015-10-18 05:00:00+00:00,3.315,8.611,4.944,3.608
2015-10-18 06:00:00+00:00,3.527,8.576,4.934,3.627
2015-10-18 07:00:00+00:00,4.683,8.968,5.281,4.485
2015-10-18 08:00:00+00:00,6.1,9.412,5.886,5.603
2015-10-18 09:00:00+00:00,7.571,9.91,6.782,6.833
2015-10-18 10:00:00+00:00,8.507,10.545,7.773,8.091
2015-10-18 11:00:00+00:00,9.104,11.183,8.672,8.98
